PI RCR,PI JIF
0.644173301,5.1367
0.614656967,5.435727273
0.863904124,5.814837209
1.050008115,5.7505
0.662090364,6.936222222
0.700508924,6.9343
0.618712623,6.128583333
0.612669245,3.47
0.848401799,5.045036364
0.762000432,10.22893333
0.75796702,6.359763158
0.66873682,5.037153846
0.684414328,6.193083333
0.716530656,3.398318182
0.957102394,4.289
0.596027767,6.667083333
0.77753515,4.87704
0.874830819,4.043521739
0.777677423,4.973882353
0.828399195,4.444322581
0.715261567,7.610310345
0.733809117,8.133681818
0.736766499,5.3
0.643231494,3.498517241
0.620183808,7.392206897
0.863903806,3.269203704
0.867119009,2.47625
0.801118158,7.926
0.634832399,5.626714286
0.641032501,3.946795918
0.75114274,9.218565217
0.808558505,5.16945
1.086766372,8.451272727
0.551250314,5.552722222
0.796279218,14.63336842
0.599656527,5.623105263
0.547040251,6.228296296
0.801171392,3.517873239
0.788890263,3.27324
0.698626415,5.392448276
0.982134123,6.983409091
0.562273302,4.8141
0.59593765,3.489290323
0.629123852,4.939
0.848024463,3.299869565
0.658939863,4.87061
0.618684415,3.657159091
0.743868899,5.592666667
0.794721222,8.420428571
0.875451302,8.06075
0.678247822,7.86765
0.654752271,5.343541667
0.753642582,5.585821429
0.551034594,5.01325
1.065428382,2.92735
0.584387608,7.538214286
0.797077421,2.830222222
0.778712476,6.187320988
0.604134614,5.176767442
0.791057689,3.704636364
0.950513406,5.85504
0.730753336,6.006266667
0.81971532,8.295214286
0.699598528,6.385709677
0.676780734,4.433407407
0.653704341,6.5466
0.830638222,5.71745
1.025925848,5.95369697
0.652597684,3.701222222
0.607791489,6.9204
0.764325355,4.66973913
1.194565116,11.21588889
0.62149076,4.278741935
0.690785625,4.143540541
0.699325787,5.882695652
0.678449161,4.2255
1.073237103,4.8746875
0.920532698,5.666421053
1.03410972,8.5538
0.91746244,3.3669375
0.690036679,8.902157895
0.836473431,5.65873913
0.753790318,6.429103448
0.929418337,4.172285714
0.758880128,2.744645161
0.818436823,7.0728
0.595672479,4.905032258
0.805992495,3.600631579
0.79015144,4.943375
0.780813092,5.030581395
0.964734391,6.39132
0.792866267,5.902870968
0.716951076,5.769235294
0.784667266,8.747368421
0.714071627,4.458674419
0.725475485,5.778875
0.747050399,4.585
0.7432596,4.785277778
0.636177747,3.244631579
0.95350136,8.199578947
0.810133108,4.877814815
0.791558292,6.822119048
0.736786187,6.339695652
0.79039538,6.138382353
0.759455771,4.054483871
0.816217268,6.981
0.949254742,7.723157895
0.780646858,2.863619048
0.83903232,4.87940625
0.744267706,8.269571429
0.792080131,3.443038462
0.622386095,7.1555
1.000699226,3.761896552
0.603572345,3.790521739
0.679565619,8.242777778
0.766643808,4.805083333
1.067105399,5.708384615
0.773969415,4.400952381
1.163776412,5.174
1.077972443,5.218421053
0.661632531,5.116428571
1.171294412,2.7663
0.890667063,7.242882353
0.575412246,6.144235294
0.757233379,6.110296296
0.602016202,3.79196
0.806913451,8.346153846
0.676389206,5.320447368
0.647993328,4.4465
0.743786965,4.820791667
0.675225286,9.444652174
0.801820387,8.2648125
0.746501527,6.880777778
0.74780783,11.3452
0.64678157,7.087571429
0.655735281,11.01917647
0.783317676,5.358050847
0.90894964,8.820388889
0.684152028,6.584227273
0.550184427,5.653727273
0.817097162,8.276222222
0.79605068,4.81355814
1.090587461,8.366071429
0.622386136,6.493235294
0.514141941,4.65985
0.868656652,2.056243902
0.887836802,10.10986957
0.836669287,3.9082
0.877151926,3.865133333
0.635519891,5.232952381
0.748064826,4.175157143
0.8521173,4.274714286
0.687584658,5.4113125
0.74341993,5.62109375
1.605229838,6.36152381
0.699672752,7.400857143
0.700314276,6.22437931
0.892235181,9.580578947
0.785159897,6.230283784
0.907686192,7.533235294
0.652633056,3.735280702
0.811657509,6.699020833
0.728457366,11.42592
1.055015716,8.98552381
0.576616981,6.579769231
1.040815004,7.01044186
0.789668984,2.12025
0.699870747,3.832578947
0.544253255,5.434384615
0.866538059,5.300047619
0.891469138,7.436090909
0.55022815,4.25678125
0.756982065,6.577615385
0.819919906,10.72405
0.963131289,6.652222222
1.089614322,15.55790909
0.842779713,9.739428571
0.691800606,4.381769231
1.709125755,8.240388889
0.767473469,4.040407407
1.379922004,3.469382353
0.926300723,4.025394495
0.783924373,8.551235294
0.692363512,4.751931034
0.730502648,7.601263158
0.941916542,7.2045
1.407084032,7.090428571
0.832832251,3.953217391
1.087772479,5.8635
1.406741726,7.180555556
0.776805052,9.865483871
0.700796871,5.635952381
0.742798243,5.88068
0.788152444,5.848261905
0.807873353,4.965347826
0.730851195,8.280272727
0.759952702,10.49872727
0.707034417,8.012041667
0.852181933,5.678714286
0.745682909,4.296421053
1.040707793,13.03413043
0.829094793,7.0841875
0.898419893,7.01062963
0.744073146,9.919833333
0.761885472,10.11561111
0.830437875,6.024607143
1.017688919,6.786023256
0.665895758,7.871142857
0.706553825,4.882296296
1.01891402,11.76180952
0.698002652,8.51745
0.797539321,8.24927907
1.184302692,16.47426923
0.630109123,5.0226875
0.70861752,1.7352
0.701256319,8.629421053
0.662667567,4.668483871
0.840910131,3.49875
0.895158955,3.310894737
0.774621528,7.2485
0.659603344,7.11225
0.709698207,5.746962963
0.772602212,6.364153846
0.691171784,4.553652174
0.985691301,5.996764706
0.939784986,7.51447619
0.651568005,7.390153846
0.865722472,5.441
0.59837771,4.721214286
0.874071064,2.949135135
0.935278048,5.006708333
0.682539107,5.581619048
0.999523067,9.2064375
0.621063806,4.934384615
0.635355619,5.78
0.74680188,5.370264706
0.768357619,6.323631579
0.746535685,4.068228571
0.760322492,4.804166667
0.819857187,7.138722222
0.653033436,6.036894737
0.869403295,4.452785714
0.720523203,3.373277778
0.89697062,3.680058824
0.991241963,4.993969697
0.858975937,4.82665
0.884044561,15.91045455
0.82443793,6.992625
0.928069389,7.924451613
0.760793834,4.946890411
1.719273797,9.855552632
0.753900279,4.283787879
0.91045166,5.357439024
1.328678248,4.886705882
1.000988997,4.837518519
0.752706596,6.223979592
0.778658046,6.93766
0.736653435,4.783571429
0.871980262,4.7835
0.733039561,4.9776875
0.724683441,4.955041667
0.812076282,5.657277778
0.629514322,5.82025
0.679314401,7.863173913
0.807081565,6.694658537
0.754111505,4.7039375
1.118473968,6.885296296
0.804467995,5.710692308
0.837545251,5.091705882
0.773124235,8.019166667
0.733208127,4.848733333
0.757539573,5.697941176
0.698788232,7.0017
0.851485738,4.792953488
0.909699914,8.962866667
0.808969584,6.7315625
0.824811714,6.778266667
0.717389995,3.691333333
0.772945701,5.5825
0.654460553,5.639208333
0.993240727,3.079212121
0.700995837,5.959
0.783084836,3.444758621
0.8773847,5.649526316
1.822247194,14.94464286
0.683385142,6.5332
0.886052706,3.428666667
1.136978874,5.688333333
0.796229118,7.471666667
0.838420035,5.370764706
0.883583088,7.850258065
1.093764804,5.129947368
0.771010758,4.694097561
0.88932732,3.317333333
0.819587368,4.65168
0.787786553,4.192666667
1.068983366,5.527671642
0.841607196,8.886214286
0.817883602,7.268428571
0.768163219,6.960791667
0.788533398,5.95096
0.77539556,9.31328
0.857975041,7.557866667
0.94400763,4.565
0.83370748,2.967809524
1.047378336,9.8013125
0.598748276,5.748692308
0.576675798,5.002529412
1.824592337,3.08795
0.699190366,9.9360625
0.847271597,6.602368421
0.845022487,6.181666667
0.812241278,5.520125
1.089955057,6.09264
0.709626065,5.957095238
1.058944128,8.171814815
0.826150369,7.354434783
0.951112988,7.396909091
0.700169614,3.533740741
1.14183007,7.626375
0.93084388,5.445657895
0.725721171,5.939542857
0.761974791,5.96748
0.867713371,7.2271
1.153015164,5.242111111
1.013421809,9.194086957
0.862667629,4.449769231
0.711490643,7.827
1.265617878,15.28905
0.916794041,6.489731707
0.586457854,5.349166667
1.012463891,6.9745
1.257600884,2.985142857
1.020910899,3.9166875
0.885852657,4.193033333
0.783304084,6.600235294
1.390924273,5.025188406
0.881597806,4.7774
0.938135245,3.461659574
0.709743443,5.320833333
0.895109522,7.627047619
0.732591569,4.2356
0.606761793,6.783304348
1.048952553,5.9379
0.884435312,5.171384615
0.636694923,4.96347619
0.70071341,4.02904
0.742605322,4.844916667
0.891044967,6.1297
0.789487922,6.8736875
0.748347581,5.7946
0.873633952,3.934952381
0.97458944,6.295204545
0.87778072,6.5067
0.60999333,5.642043478
0.983745514,4.693925
0.88533963,4.633545455
1.088815787,11.5001
1.021201796,7.323157895
0.698825631,8.175727273
1.059217086,5.360782609
0.763226917,3.761527273
0.848353238,8.9976
0.799005621,5.53902
1.147055151,5.614794118
0.818900533,5.329081081
0.818249321,5.773710526
0.85946034,6.58236
0.894913106,4.382666667
0.790888618,9.924034483
0.864323729,4.468789474
1.112044234,10.88884615
0.793427602,6.43405
0.858424576,6.601777778
0.870825311,6.949117647
0.795730066,3.429466667
0.959099525,4.227052632
0.737800108,6.050806452
1.252344143,15.225875
0.742907788,7.963894737
0.894481683,7.621216216
0.847597797,5.7331875
0.678968878,4.11669697
0.617189714,4.724733333
1.119076351,6.941326531
0.981928453,6.147407407
1.211240145,9.489384615
0.881805924,6.65552381
0.649048288,5.887176471
0.728857374,3.507541667
0.994847612,6.329119403
0.855575636,6.412903226
0.817575297,3.4848
0.937571819,3.687291667
1.124254218,5.681844828
0.920241955,4.003
1.06320914,6.058166667
0.724899597,9.771730769
0.884756107,3.344211538
0.796084169,11.20452
0.814003491,7.177166667
0.747067452,4.692864865
0.746385494,7.716625
0.861086997,5.185428571
0.968645633,7.735793103
0.697121919,4.6538
0.696251072,3.503565217
0.923062332,8.404866667
1.687690155,5.50255
1.185612657,6.237652174
0.732582434,9.4624375
1.016788953,12.5752
0.710870854,8.179611111
0.910802636,5.777892857
0.665899698,3.148956522
1.589791665,8.672051282
0.911725943,7.594217391
0.708996294,8.5466875
0.906177419,4.991860759
0.708253736,6.53025
0.654596818,5.707071429
0.805859984,9.090173913
0.831001446,11.4002
0.990256642,5.217814815
0.829645671,4.541291667
0.878425091,6.625441176
1.142908198,8.469763158
0.762714853,3.988407407
0.716053244,5.446659574
0.948129773,6.313538462
1.128074352,5.1285
0.817287063,7.874944444
0.802632431,5.267545455
0.922646904,8.279058824
0.794301445,6.014755102
0.713721903,6.178266667
1.617127746,7.428148148
0.781683434,5.253
0.796002059,5.265971429
0.973395099,3.805357143
0.800299236,3.1222
1.114247515,9.523351351
0.966227002,4.4885
0.775483249,4.266666667
1.003374984,6.786428571
0.694006944,6.809608696
0.73869294,8.2966
0.907451975,7.400791667
0.788628118,8.15
1.048411549,5.094789474
0.760891288,7.0457
0.860402415,4.162837838
0.834839676,4.70669697
0.796728215,4.0286875
0.938026493,5.114846154
1.176009722,6.46469697
0.869648956,6.115551282
0.897333305,5.301454545
1.038962372,4.925222222
0.790154586,5.163041667
0.864175149,5.01872
0.897266555,6.46
0.892749501,4.053733333
1.218832357,8.40736
0.774939085,12.182
1.125845756,4.40592
0.802649993,3.976560976
1.074863991,8.988785714
0.802750389,6.07495122
0.865642347,7.1172
0.663416762,4.347961538
0.702407397,8.097571429
0.882874523,2.831285714
2.328287795,12.85514286
0.819290314,8.143888889
0.705382337,9.227809524
0.863976921,6.801212121
0.80292293,8.110701754
1.095584871,8.059238095
1.559741837,5.737238095
0.841281523,6.584368421
1.084073271,10.8119375
1.068149752,6.572357143
0.908444607,5.178695652
1.130607431,5.48646875
0.724856458,7.946631579
0.960600151,4.85174359
0.798850746,11.50338889
0.956828806,8.097416667
0.756439896,5.884727273
0.769585383,7.624076923
0.85935596,5.576131579
0.685071263,5.157311111
0.82889946,7.297833333
0.952886122,4.175842105
0.964000603,10.28706667
1.001778805,6.205774648
0.976448417,7.095466667
0.872775829,9.950833333
0.851515811,4.882479167
0.73141015,7.552658537
1.080366928,4.814352941
0.760085435,5.878888889
0.787093002,4.641382353
1.062938645,6.50002439
1.257241105,7.164933333
1.805733128,7.551181818
1.070739482,4.648301887
0.919807369,4.34771875
0.968744743,7.773740741
0.761512239,7.92828
0.813905839,6.2888
1.394150595,6.515941176
0.820470026,11.29538095
0.898275537,3.44845
0.93483783,6.298238095
0.797586571,5.916814815
1.157358906,5.662459459
1.207648084,5.142913043
0.805879165,5.845
0.738821355,4.9170625
0.994469022,6.88112
0.870473097,7.59655
0.957565604,6.247030303
0.994115213,6.674708333
0.923612327,4.877677419
1.040304729,4.778744681
0.767572856,3.422885714
0.829547634,4.2475
1.20648774,9.786
0.749756862,11.995
1.013733561,5.913
1.025718813,4.6196
0.742977521,5.659677419
0.823072249,4.103533333
0.821300499,4.737
0.867803134,4.538477273
0.749336495,3.794018868
0.765880644,3.9552
0.849602623,4.623296296
0.820876279,9.991884615
0.796010791,9.559058824
0.966340017,4.856428571
0.8825799,6.607142857
0.643738322,5.8274375
0.729764737,3.5974375
0.956608426,5.435234043
0.925059628,6.033190476
1.241498823,4.754039216
0.780422185,4.219470588
0.893425075,4.4235625
0.762975146,5.0082
1.229925648,4.639136364
0.708913144,7.482529412
0.78806371,3.893666667
0.87076207,4.621368421
0.664015041,6.24047619
0.692092546,5.411944444
1.45493883,6.719333333
1.039578643,8.260565217
0.911372489,2.156769231
1.095929908,7.586214286
1.064604912,6.755136364
0.997100944,5.014317073
0.710892512,5.89
0.952582522,7.237285714
0.725759071,7.516473684
0.685124166,2.186571429
0.831263789,3.596857143
0.809462586,4.995266667
0.868962348,4.811740741
1.058282643,7.0865625
0.967569813,5.410705882
0.819337241,2.87047619
0.888834164,5.472857143
1.066247428,10.46557143
1.143821179,6.607386364
0.874223671,8.838151515
0.923924527,4.775285714
0.901017407,5.652261538
1.139723356,7.254911111
0.918183577,6.024104167
0.966488982,5.571777778
1.037881824,8.371409091
1.143563654,6.893
1.143307366,4.255391304
0.925270056,6.598461538
0.682041851,8.416125
0.922428327,5.457733333
1.554724055,9.652321429
0.831001707,8.574
1.077028373,6.413783784
1.294475462,5.4024
1.044386358,3.458857143
1.007746011,4.795684211
0.853808508,4.7784375
0.7422675,6.667857143
0.971773285,5.317384615
1.262276918,5.453682927
0.851293498,6.346578947
1.045051074,5.177357143
0.991181357,7.304631579
0.847046266,8.130071429
0.662155916,4.811416667
0.897850835,7.044216667
0.777950461,4.149291667
0.855988987,4.197655172
0.96667734,6.054291667
0.894888197,1.714862745
0.911197668,2.599227273
0.904241485,4.812941176
1.316852021,9.482944444
1.109290151,6.870090909
0.865301414,4.251238095
0.901921404,7.887111111
0.757375706,3.185472222
0.97749812,7.613628571
1.063285174,9.0155
0.846554169,8.0655
1.040756893,3.523647059
0.897993519,7.424538462
0.888889269,9.557217391
0.812104324,5.9391875
0.97436079,6.266684211
1.035362617,11.0851
0.698962281,7.686913043
1.015391949,2.232135135
0.780165935,7.312541667
0.954953372,3.626
0.793242239,7.210227273
0.95039062,10.07291667
0.900810546,2.650277778
0.875419705,11.80164286
0.997837102,5.620535714
1.208180083,3.71173913
0.845276434,9.607
0.925326567,4.393809524
0.919269619,5.59675
0.623657849,2.464526316
0.975493633,7.940428571
0.86373052,4.538809524
0.852792039,5.246222222
0.930276495,9.610095238
0.944855023,5.06575
0.97653464,7.190774194
0.801571041,10.23761765
0.957195587,8.1053125
0.719792547,5.997863636
1.05371052,12.8843871
0.826641358,4.422518519
0.889494159,5.629125
1.02105495,5.326189655
0.935369489,8.314076923
0.855648984,8.131833333
0.820767444,6.974571429
1.014303969,12.26662963
1.264159808,6.963777778
1.019835165,10.05370732
1.118339997,5.300684211
1.102499843,3.679808511
1.256741116,9.428583333
1.053775804,8.662214286
0.931143652,4.5344375
1.128657923,6.559813559
0.922727387,4.365411765
0.771957028,10.42263158
0.996400266,5.750333333
0.949377948,7.069608696
0.894396149,8.195125
1.09888166,10.05793333
1.228314143,6.78975
2.141488218,10.91692105
1.559952091,6.272298507
0.949252716,5.77802381
0.811839766,6.592744681
1.376906129,9.043219512
1.023878243,11.70175758
0.947804339,8.089791667
1.048677755,4.525513514
0.835823297,5.666173913
0.919171401,6.632605263
1.040011243,7.183714286
1.22266248,7.056806452
1.019784999,12.7185625
0.781387349,7.482842105
0.933400527,6.392
1.297458039,3.647388889
0.875868435,5.812451613
1.075713857,3.683083333
0.997891353,6.479388889
0.800416471,4.51305
1.604224376,12.3085625
1.067845791,10.42976923
1.077245355,3.743333333
0.882069468,4.378
0.798439179,8.999433333
0.705878147,4.680769231
0.945852555,7.9945
1.285917884,8.006272727
0.889609271,6.2818
1.167154912,8.264583333
0.831398006,9.290481481
0.847784425,7.572791667
1.077923458,5.42273913
0.753949959,5.228625
0.953525087,6.815863636
1.331505191,15.70084211
0.919081312,5.82225
0.821611298,4.845
1.498370132,8.850608696
0.903742461,7.884733333
1.214537556,6.513450549
0.998913751,7.582057692
0.892512329,6.060844444
1.350631639,1.5092
1.052706483,4.669310345
0.637123624,4.43126087
0.818340173,4.830714286
0.907104405,2.729597403
0.829909979,7.233444444
1.157265327,11.4955625
0.751855627,10.95186047
0.97127516,2.186545455
0.843896184,6.8385625
1.087544362,5.369545455
0.881998943,8.114173913
1.492118468,3.551333333
1.540928839,2.7246
0.941679605,4.82840625
1.126253966,8.86516129
1.785244413,3.062733333
1.095159266,3.850157895
1.284244768,7.8292
0.965945612,5.891115385
0.877717549,3.816375
0.961064431,6.74859375
0.74591087,7.423
0.788990762,5.5136875
0.875713786,4.028916667
0.725418113,3.6531875
1.05095037,9.028409091
0.934601527,3.968085714
0.81222023,5.177130435
0.976285907,4.415619048
0.947716582,6.86087234
0.871126207,3.866263158
0.948662376,5.410081633
0.880208383,7.090711111
0.924902952,6.392478261
1.300288347,7.556727273
0.954166936,3.9091
0.863405444,6.139263158
0.858257977,4.742842105
1.17048435,5.121
1.107049242,5.916846154
0.823259068,1.981589744
1.491135271,3.3695
1.01262658,5.769026316
1.002945095,6.915
1.222476828,4.128692308
1.059069148,1.807227273
1.178095436,2.138333333
0.989906628,12.44366667
0.892738718,4.350571429
0.675246914,4.600407407
0.938401314,9.624851852
1.115390233,8.726217391
0.828591875,3.4286
1.223515526,6.530387097
0.949909581,4.6156875
1.016455993,6.085389474
1.115569174,9.38635
1.203374662,11.39311765
1.000873023,6.966107143
0.771249514,2.841794872
0.868222632,7.62275
1.102216469,6.285138889
1.1107595,7.5448125
0.725851935,7.9260625
0.840450457,5.232434783
0.913614403,7.176206897
0.741776451,9.278478261
0.843352636,3.631571429
1.071730123,4.168116883
1.229148591,12.12992308
0.911447511,5.305461538
1.020582568,5.985763158
1.066816158,5.276608696
1.044715315,10.07127119
0.980530588,7.38965
0.895139764,12.08659091
1.613307473,8.1690625
1.453800182,7.005676471
1.402653673,7.206415493
0.907683096,8.540305556
0.92870649,2.34175
1.06739606,7.781277778
0.893454851,5.116863636
1.00353687,5.066692308
1.036740305,3.669571429
0.899959192,8.308
1.264639124,5.067935484
1.016724083,12.47957143
1.049796497,2.918729167
1.0193191,4.664136364
0.857829332,4.779074074
0.925345521,2.250097561
1.009626505,5.290981818
0.969742033,3.167111111
0.764613713,10.45794737
0.817599982,6.105210526
0.997655334,10.08080952
1.051305565,8.14678125
0.864791374,4.463758621
0.873487336,5.492710526
1.267515987,6.406757576
0.931594801,8.107777778
1.004605179,5.549124031
0.84572446,2.734541667
0.912947212,5.764529412
0.746784052,4.544055556
1.142050366,15.47185
0.938521712,11.51883333
1.185231551,9.361125
1.108322933,9.172909091
0.879442897,8.318826087
0.874765259,4.064904762
1.026380189,7.375272727
1.052508424,6.357518519
1.516308684,7.583529412
1.025165713,4.308387097
0.945869943,9.692631579
0.891409593,5.012586207
0.891588964,3.53392
0.803300679,6.0928125
0.981345074,4.896388889
1.112026719,4.697186047
5.427482681,16.04657692
1.758945743,5.40396875
1.047045072,5.8307375
1.015153307,5.729777778
0.92589389,5.004868421
1.17263379,7.500052632
0.818222358,9.059666667
1.404253997,6.51
1.206437789,10.7904
0.91502424,8.890324324
1.106509766,5.235666667
2.580885238,11.85814815
2.072109764,2.990142857
0.973752437,5.8778125
1.128249066,8.355691589
0.829621201,4.87825
1.1447383,8.119176471
0.80780046,4.2435
2.060890443,6.086958333
0.864916675,5.156258065
1.002277187,6.117074074
1.079287741,6.111391304
0.959458149,5.451166667
1.200779354,8.213076923
1.029380342,5.557529412
0.945680417,5.122363636
1.043752648,5.232333333
0.828387957,4.974242424
0.800205213,5.294583333
0.724759958,6.0605
1.206497308,7.189733333
1.410497512,7.321225806
1.263890158,5.767191489
0.944763406,7.686190476
0.965765078,11.65995
0.837100205,6.211466667
0.851833044,7.0497
1.021775668,6.309947368
0.825942013,4.768823529
1.133568935,7.613933333
1.226836531,10.21966667
1.425082002,12.47396429
1.449813085,10.95336842
1.195904198,10.58561111
0.682415264,3.412333333
1.014331326,5.61904878
1.094066424,4.201380952
1.124430915,8.806888889
1.222958517,9.113178571
1.236223411,6.040692308
1.038755053,6.382484848
1.18254896,4.39325
0.926792257,10.017
1.244066425,5.160933333
1.078129028,6.28504
1.106496457,5.005677419
1.011048643,5.688052632
1.234565669,4.090517857
1.083838653,6.19645
0.930911009,7.390125
1.026613284,6.103
1.05838497,9.438171429
0.735631285,3.899277778
1.016257558,3.851121951
1.083168536,4.594029412
0.982376505,8.373583333
1.057809202,5.2871
0.870230866,6.329829268
1.125520658,6.858894737
0.833373377,4.131571429
1.167094626,16.25755556
0.693352028,8.561615385
0.962993851,6.716206897
0.962037941,4.61345
1.08056859,8.9220625
1.539867591,7.615714286
0.882330449,3.991571429
1.089712063,5.394052632
1.131787781,2.943153846
1.028132777,3.837071429
0.9770542,4.954333333
0.928758294,3.994592593
1.408514378,12.63794118
1.099356747,4.832888889
1.118025194,7.929052632
1.02515941,7.549192308
1.035178603,5.791533333
1.194853608,5.850318182
0.978009047,8.296181818
0.938031681,6.924777778
1.010571801,5.529755102
1.000104543,6.498586207
1.364214474,7.576833333
1.171646891,6.120269231
0.778953941,4.568341463
0.926493027,4.605714286
1.188079579,4.632125
0.946585938,7.2754
0.904639368,3.937090909
0.834145467,8.3952
1.088531416,6.934725
0.860659732,5.312272727
0.956233135,5.011176471
1.547269251,3.63526087
0.946438211,6.245826087
1.106675046,8.219605263
0.952722579,5.688478261
0.967640757,4.805347826
0.84601134,5.933071429
0.975202739,6.594297297
1.354795009,4.380714286
1.250883034,8.507277778
0.908814743,5.0636
1.039638998,10.0841875
1.02106295,6.897608696
0.945155956,7.207736842
1.07366587,5.129970588
1.089157742,10.63446154
0.938075451,8.184235294
1.050134715,7.027666667
1.180707529,7.020273504
1.348724402,9.875666667
0.923671475,3.103344828
0.902171033,11.02093333
1.267407492,13.30283333
1.095518648,5.506375
1.267112677,7.5459
1.036840543,5.036277778
1.161540939,7.14453125
0.82800005,5.987695652
1.085389269,4.9546
1.155025152,8.399384615
0.840178294,5.676928571
0.782894214,8.244809524
1.280844888,9.13244186
1.274288813,13.59383333
1.109893726,6.500615385
1.044900853,4.699607143
0.933696548,8.706333333
1.139225071,3.120692308
1.246733741,5.1631875
1.097830223,5.377854167
1.068179887,4.348652174
0.865437175,4.4114
1.286848784,4.399736842
1.609212587,12.24726316
1.266871332,5.97196875
1.186183276,7.823263158
0.942069632,9.41888
0.895115353,5.3838
1.333998942,8.561066667
1.05034845,4.670612903
2.270536825,14.39071429
1.255743363,6.070916667
0.724879146,6.523142857
1.296763001,6.801626866
0.814098055,4.737
1.110485278,3.665583333
1.154066018,4.29045
1.075433289,3.935608696
0.88766669,6.803840909
1.076780147,11.19905556
1.624077722,7.403636364
1.13869074,10.39112766
1.442988658,7.426689655
1.045542634,4.342681818
1.138495654,7.364320755
1.262530546,6.465375
1.250712621,6.555647059
0.933287798,11.67638462
1.1344866,8.4704375
0.881071312,4.443446154
1.009170278,5.67625
0.94284173,6.429538462
0.916460182,4.392526316
0.837892594,5.410965517
0.974055489,7.521
0.935574115,8.315588235
1.065210783,2.92995
1.003511008,4.139
1.004107889,3.528216216
1.087891553,6.856610169
1.412896298,8.8435
1.00319988,3.321071429
0.791994112,4.502578947
1.678750381,6.521375
1.293131012,9.226611111
1.107105561,5.481285714
1.1348898,7.63416
1.264886681,2.452344828
0.884043717,3.0906
0.95302173,4.067055556
0.866035444,10.25617647
1.57848341,5.319375
1.068336656,5.66002381
1.154973366,6.906131579
1.164705727,7.792047619
0.982411625,6.93871875
1.165268284,7.0265
1.176494893,6.0407
1.089480578,2.560666667
0.981770675,5.976136364
1.741899036,13.63666667
1.264081824,9.72693617
1.035490519,9.869130435
1.039248803,5.500425
0.919563395,5.4612
0.820845537,10.0878125
1.171930751,10.077
1.056490214,12.17592
1.142945326,7.5365
0.897715455,5.452
1.243524013,6.93162963
1.367397204,12.7197
1.150600942,7.20131746
0.985041765,5.835851852
1.012021719,8.773527273
0.980459839,6.5205
0.998686883,5.842544118
1.383670874,6.838722222
1.085910688,5.284263158
0.626591284,4.708676471
1.175276735,6.348222222
0.955208548,4.44747619
1.03351024,6.868878788
1.210614451,7.8186
2.75809012,10.82884848
1.034253272,4.372117647
1.137638618,5.534
0.833248644,5.02025
1.239175397,2.791815789
1.068769884,9.898391304
0.99511073,6.758444444
0.904340755,4.698205882
1.135992435,6.174644444
0.957707149,6.834357143
1.047055196,5.193433735
0.95375639,6.633227273
1.192806356,8.0335
1.26208015,12.50474074
1.07609673,7.414066667
0.860772734,6.125846154
1.226102957,7.605608696
0.99482465,3.92525
1.200368358,10.23664706
1.061093524,4.887239316
1.279172896,6.084512195
1.281482786,4.736333333
1.435020627,4.936193548
1.332588001,7.288297297
1.243131034,11.10152381
1.017405071,8.690388889
1.110146961,8.058392857
1.319936075,10.7396875
0.958803472,5.622458333
1.066310983,4.18375
1.114397191,8.06844
1.119444604,5.84285
1.182179803,3.655863636
1.139364643,6.184357143
1.074119532,7.760166667
1.134657407,8.619217391
1.237408301,5.807727273
1.036779612,4.589857143
1.061652311,5.78727619
1.05790701,11.69811111
1.158880803,5.618380952
1.485826093,3.82921875
1.05774909,6.8436
1.220550289,2.268947368
1.006636002,6.703733333
1.172013482,10.48595455
1.278602554,5.370411765
1.144110623,3.871288462
1.368879951,9.451842105
1.00883344,16.3149
0.920958435,5.644354839
1.076944396,7.15
0.875213367,5.518333333
0.887846761,12.35169697
1.711625934,6.384290323
1.125774514,8.252833333
0.973025328,5.9166
1.271602439,7.719722222
1.25715814,4.136333333
1.032396119,2.805896552
1.041784176,8.407034483
1.097259399,8.804222222
1.006674541,3.237434783
1.168686576,4.680333333
1.019625773,5.1490625
1.470458149,7.941636364
1.080905464,5.998863636
0.942127061,8.354769231
1.157705689,5.574545455
1.139474815,6.211464286
1.479128875,10.88080952
1.480554762,7.966
1.220296208,8.778432432
1.024972866,5.225392157
1.07728439,8.789285714
1.039162117,7.594433333
1.195141157,7.677888889
1.19338161,5.789166667
0.958464407,6.906382353
1.152650057,4.771190476
1.260775885,9.657142857
1.365218624,5.843738095
1.230366412,8.94569697
0.959073773,8.199210526
1.41895184,6.72728125
1.649845009,13.29591429
0.913073353,7.956055556
1.247611871,11.58928571
1.012940292,4.888315789
1.131346128,3.653777778
1.347650428,9.7706875
0.954188805,5.397230769
1.020981818,4.759692308
1.082504672,6.363869565
1.142369065,5.511916667
1.513759322,9.565235294
1.270363938,5.438054054
0.947606596,7.196
1.286096683,5.177102041
1.362269523,5.8772
1.443990173,10.590875
1.00543623,8.517842105
1.235934765,8.340878788
1.208401975,4.902457143
1.195141178,7.047072727
1.418943133,5.0323125
0.887169496,6.652
1.117250519,3.323410256
1.105626403,8.717833333
0.790838803,6.482677419
0.957533835,4.771866667
1.097048754,11.24862069
1.428083075,11.94061905
1.307404899,5.545219512
1.064327866,5.569
1.223921604,6.44675
1.189675765,7.950034483
1.134166721,4.767466667
1.048434718,2.952714286
1.035373141,6.69925
1.237903323,3.7702
1.005498827,5.875103448
0.801116286,5.747172414
1.125639885,9.676772727
1.0268035,5.9905
1.172055915,6.5831
