Category Avg CPY,TR Ratio,FCR,RCR
3.822677778,3.836752015,5.974838435,2.769819848
2.626066667,2.538650961,8.343727924,0.936949757
4.143533333,3.21786559,9.937771018,1.598709987
1.927216667,0.518883018,8.847205479,0.133295473
5.789333333,0.633348687,11.48590408,0.384767949
4.4855,0.445881173,8.448366255,0.27794434
2.965766667,16.40947254,10.41992502,5.587115899
2.588766667,1.287614437,4.514147059,0.798812777
3.6471,0.548380905,8.16620274,0.28657864
4.4855,1.783524691,7.541742537,1.230941908
4.146233333,1.929462082,9.186949519,1.030506887
3.974833333,0.251582876,5.733639344,0.195700595
3.972866667,3.859513701,8.139865293,2.203492209
2.623466667,9.148200854,8.455919083,3.332644381
2.588766667,2.188944542,4.112023364,1.466570098
3.630466667,3.02991351,6.263484241,1.993855807
3.413266667,0.585948944,6.424704762,0.354558311
4.1518,0.883151083,6.704227273,0.626182275
8.966066667,0.148708836,4.665311321,0.310872401
4.4855,1.932151748,7.688870352,1.310721837
3.413266667,1.953163148,8.276567329,0.943794452
3.064466667,4.242173733,9.119811321,1.685775416
4.4855,0.297254115,15.72983036,0.104245337
4.83335,3.034472295,11.83191143,1.497300648
4.057983333,0.985711293,7.667453571,0.606457813
3.048933333,0.327983557,9.825098837,0.121160913
3.794544444,0.96629957,9.5895,0.454218887
3.034133333,0.219722271,1.951583333,0.302489413
3.06135,0.871075397,4.838555985,0.603029516
3.873516667,1.462925593,5.768651822,1.103162275
2.012783333,1.656081545,4.515952941,0.798547249
3.478966667,0.958138911,7.104311558,0.540862874
4.146233333,0.24118276,8.188,0.142946281
4.315866667,0.617875127,4.535230769,0.636578952
4.0833,2.040832986,8.324252599,1.173655436
3.534783333,3.206231405,5.474334686,2.307926943
2.9613,2.138700346,7.584217391,0.96962669
2.634455556,1.138755214,4.787733509,0.68445219
2.1666,0.307701775,3.09884,0.216070031
3.064466667,2.066700024,4.316407574,1.575092547
4.032816667,0.082655216,5.953578947,0.063145242
3.136566667,1.487826392,7.057559524,0.761647354
3.6811,0.452763214,11.93055978,0.168841327
4.032816667,1.157173026,7.494540773,0.72207889
4.0723,0.736684429,8.77135809,0.403017067
3.4844,1.147973826,4.611476852,0.941698974
4.807022222,2.218975943,10.8593569,1.17887809
8.966066667,7.584150612,10.1222444,8.017169735
4.627416667,1.080516487,12.92171467,0.470245369
3.478666667,1.437332311,10.3485446,0.577655888
4.146233333,2.251039096,9.085628842,1.214436382
4.0723,0.736684429,7.698009901,0.45323006
2.881316667,0.694127106,6.881291262,0.333798665
5.789333333,1.439428835,8.333336768,1.172502844
2.162275,0.308317243,6.493347826,0.117091307
3.435133333,1.746657092,10.84484802,0.66393693
4.0723,0.572976778,5.835029412,0.44977763
2.881316667,1.041190659,5.006456876,0.659178163
3.9108,1.619447001,6.659254516,1.088008018
3.413266667,2.929744722,6.580780314,1.735887945
5.789333333,0.633348687,9.608032189,0.453419099
8.966066667,0.632012551,7.765019538,0.849493538
4.4855,0.668821759,10.91565734,0.329981864
4.028433333,0.24823546,9.661810289,0.123031112
3.478666667,0.383288616,11.29645313,0.142085969
2.035066667,1.637947979,4.124308824,0.860585893
4.4855,1.337643518,10.35803152,0.692603803
2.936083333,4.427667244,6.190219858,2.380666137
8.966066667,0.371772089,14.06050325,0.28966047
4.4855,2.080778806,8.576862972,1.279517781
4.595116667,0.145081554,13.38153846,0.060683024
5.279333333,2.273014269,10.59301163,1.356927824
4.4855,1.560584104,8.506565401,0.966797129
4.126866667,3.473175775,8.680367067,1.943781869
2.880825,0.231415191,3.873313433,0.181135799
2.851633333,2.220949397,5.217389635,1.343746623
3.877366667,0.257906999,6.405355932,0.177747613
3.630466667,1.469048974,8.969348371,0.702125982
4.181433333,1.992937031,7.328184111,1.315442835
2.8871,0.577280547,7.53404,0.256679968
3.4844,0.382657942,14.6111886,0.111755187
4.4855,0.371567644,7.13889899,0.269270336
2.9613,1.350758113,7.56647032,0.613676935
4.143533333,0.965359677,10.33284922,0.462769459
2.887116667,0.8081881,5.836325581,0.449691302
4.4855,0.445881173,9.192921429,0.25747454
2.490566667,0.2676767,8.849929825,0.088838861
8.966066667,5.502226915,10.14498789,5.804419377
4.4855,0.817448817,11.70183682,0.378183743
5.137416667,1.492319421,12.53388511,0.74183298
4.0723,1.145953556,7.315576087,0.73777617
3.6811,0.090552643,5.978809524,0.062914199
5.789333333,0.34546292,10.21808387,0.233769563
3.283233333,1.015259348,3.741833333,0.931239628
4.967783333,0.536792064,9.441178571,0.335071318
2.035066667,1.637947979,4.55078157,0.793460525
3.435133333,0.19407301,4.724,0.153819006
3.8181,1.571462246,8.833416249,0.800903913
3.873516667,0.172108893,18.18391791,0.045425889
4.4855,36.4136291,8.64133208,22.24053195
3.459766667,1.445184165,5.943641618,0.948550603
3.762711111,0.620120244,7.683367876,0.353112428
4.0723,2.455614763,8.864640997,1.330578739
1.980033333,1.851820676,6.949026616,0.606694414
3.384633333,1.378780567,7.747569264,0.700991886
3.877366667,2.235193989,6.759850594,1.469343018
3.985633333,0.669069742,8.090766423,0.385304878
4.769333333,0.06989097,6.579642857,0.057871711
4.4855,0.520194701,8.389542857,0.326318018
5.789333333,0.115154307,11.73022917,0.068606315
2.808158333,0.237403518,0.725,0.528472087
4.032816667,0.826552162,7.915915709,0.491165324
3.7186,0.896394701,5.623241379,0.663346868
4.143533333,1.206699596,8.338006369,0.70314675
3.699,1.171487789,8.329914141,0.609927156
3.2142,3.94084583,5.923724098,2.409991603
4.0723,2.291907112,10.05239843,1.107402548
4.4855,6.019395831,7.489707836,4.180143935
2.422933333,2.063614352,5.888646643,0.956215812
2.753258333,1.937098771,4.841682171,1.205404288
4.032816667,0.165310432,7.593711538,0.101952105
4.4855,0.817448817,7.718455882,0.552636257
4.0723,0.90039208,4.867472165,0.825020532
4.0723,0.491122953,8.155333333,0.28692199
2.646233333,0.503860834,4.260081395,0.3352063
3.84985,0.17316692,4.7555,0.152964809
4.1518,0.802864621,8.463555133,0.462490481
4.4855,1.18901646,8.006653481,0.777873528
3.064466667,2.719342137,5.569960667,1.671988511
4.028433333,0.661961226,4.264518519,0.669838484
3.384633333,1.378780567,8.716717949,0.630471209
2.838033333,0.469808905,5.929196154,0.253480557
2.623466667,11.8164261,9.566248963,3.848731655
3.877366667,0.343875998,4.806689655,0.303193471
3.985633333,0.75270346,8.991014164,0.394082226
2.927116667,0.569388534,5.781930233,0.323816344
3.985633333,2.090842944,8.668881603,1.131459813
2.588766667,3.090274648,6.272215385,1.448315826
5.789333333,0.17273146,10.14320968,0.117676066
2.187733333,1.066552901,5.900830918,0.445436554
3.182333333,2.723368597,6.263086869,1.571003639
3.873516667,1.893197826,8.775413793,0.984740595
3.435133333,0.679255536,8.978142857,0.306907101
2.996666667,0.111234705,1.533,0.177086553
2.753011111,0.847556817,6.139748092,0.430355276
2.9613,1.125631761,6.799804348,0.5622059
4.0723,1.637076509,5.742965347,1.302843652
4.143533333,0.965359677,8.989219331,0.52553817
3.081222222,0.649093073,7.271426087,0.317894638
3.4844,25.54241763,10.53664352,10.11341055
3.307344444,0.604714759,8.38489,0.279841069
2.851633333,3.039193912,5.210904959,1.840757085
4.146233333,1.286308055,9.259602782,0.682099822
2.047433333,1.628054638,9.762090426,0.406252645
4.586983333,0.50868581,7.683413043,0.353110573
4.4855,0.743135288,9.689072797,0.409049537
4.420816667,0.07540085,8.394766667,0.046590708
4.4209,0.829393713,9.2724,0.468354656
4.4855,2.823914094,12.37717924,1.240084531
4.4855,1.486270576,12.73633717,0.6355069
3.6811,1.62994757,7.387688784,0.940332428
3.478666667,2.012265236,9.482288276,0.876085137
3.877366667,0.257906999,5.037764706,0.21857079
3.580133333,0.186212804,6.836720174,0.111905832
5.137416667,0.324417265,8.805454545,0.223113151
4.7099,1.344685308,8.601757925,0.865973403
4.627416667,3.241549461,9.47135732,1.879300704
3.023666667,1.322897145,6.586783582,0.69379966
5.4269,1.044181147,7.753072829,0.850664098
5.789333333,1.612160295,12.16149805,0.928815526
2.881316667,1.041190659,6.071044776,0.55875398
2.03905,0.490424462,10.15381395,0.117563348
4.0723,0.327415302,9.703921659,0.163391058
4.0723,4.010837446,8.737576471,2.201881732
4.143533333,0.482679838,7.36672093,0.314237551
4.143533333,0.563126478,11.41522967,0.246255566
5.137416667,0.778601437,9.140733333,0.517621116
5.4269,1.719827772,8.389647975,1.305257329
5.4269,1.289870829,9.042454867,0.91477576
3.067,0.760786871,4.303804124,0.581698181
3.478666667,0.383288616,7.204938776,0.213664678
5.137416667,0.778601437,7.851852269,0.593704489
4.245683333,2.198311226,7.089374651,1.517241438
4.143533333,0.884913037,8.942164384,0.484042581
4.4855,3.418422324,12.15802314,1.526316763
4.769333333,0.768800671,11.20152174,0.393797318
3.511466667,3.32244836,5.5995,2.330172875
2.9613,1.238194937,11.41946645,0.38684013
4.769333333,0.34945485,11.14361538,0.179858215
4.0723,1.145953556,8.073770115,0.675558236
4.245683333,2.355333456,8.163664103,1.433293792
4.4855,0.668821759,7.51730622,0.462940621
2.838033333,0.352356679,3.489647059,0.295360516
2.822566667,2.243820636,7.085676636,1.030032454
5.4269,0.859913886,7.772569231,0.69897509
2.626066667,1.650123125,7.363326848,0.68112711
3.023666667,0.661448572,3.95112605,0.534721241
4.146233333,8.280608102,10.59738536,3.880846558
4.146233333,2.733404616,10.94023375,1.244014302
4.769333333,0.698909701,9.160118211,0.430521148
3.604433333,0.184957414,5.552972973,0.13411029
2.1971,1.820581676,4.409884058,0.977338056
3.411583333,3.8105474,6.5011692,2.280873043
3.710555556,0.089833807,14.816,0.027575087
4.46295,0.896268163,8.654416667,0.543921492
4.401411111,1.363199176,7.278143322,0.952902202
3.8181,2.095282994,11.3766025,0.846957682
3.580133333,2.048340844,9.490761267,0.917056279
3.259566667,0.613578492,5.177916667,0.427089301
3.916766667,1.106354731,10.14648673,0.509778575
4.46295,0.597512109,8.406009479,0.372276176
5.789333333,0.460617227,9.584759184,0.330490137
1.980033333,0.841736671,3.494838235,0.491688281
4.4855,0.445881173,5.440268456,0.409463747
4.4209,0.452396571,11.73376027,0.205761494
3.279366667,0.914810787,6.401201342,0.533545572
3.271566667,0.407551937,2.951975,0.448544613
3.974833333,0.083860959,9.414444444,0.041992297
4.028433333,0.827451532,10.9494518,0.365602329
1.7557,0.189857797,4.456735294,0.080734736
4.4855,0.148627058,10.4965,0.076022336
4.032816667,0.743896945,7.281737805,0.476242212
2.830058333,0.353349607,2.143804348,0.425237801
3.985633333,0.75270346,5.618012605,0.597489872
3.877366667,2.235193989,6.617535902,1.497097004
3.478666667,1.628976619,8.380208171,0.79328231
2.70985,0.123008039,10.942,0.036583206
4.654666667,0.859352621,8.395731602,0.559030562
5.789333333,0.806080147,9.573275591,0.578990872
5.4269,0.429956943,4.501148374,0.560510485
3.877366667,3.352790984,7.30560489,2.057725957
8.966066667,1.078139058,10.13512389,1.138367545
4.769333333,0.838691641,7.967048128,0.586006029
4.146233333,5.386414979,12.5665243,2.155760612
3.627833333,0.459411035,6.153809859,0.30678529
5.789333333,0.575771534,9.255638009,0.426478546
4.386277778,1.291907844,7.147483283,0.914544595
2.727433333,3.177590653,7.031011438,1.419212733
3.822677778,1.220784732,6.88209505,0.77878328
4.0723,3.683422145,8.294664835,2.119365482
5.137416667,4.931142435,9.078101208,3.298809932
4.028433333,3.889022201,9.882597577,1.888081252
4.4209,1.809586283,8.15414826,1.147837901
4.4855,1.337643518,8.477477833,0.831249099
3.877366667,1.289534994,11.52473585,0.523045962
3.604433333,1.294701895,5.672027027,0.921809396
3.985633333,2.174476662,8.934326816,1.145010889
3.283233333,0.304577804,8.746338462,0.134686849
4.46295,1.045646191,7.546856796,0.717615559
2.83735,0.469922052,7.958468085,0.19552418
4.4209,0.603195428,11.29392281,0.284230824
3.822677778,2.790365102,6.161275418,1.961354959
2.667783333,0.499790713,4.595197368,0.314826742
1.980033333,3.703641353,1.64514,3.725377518
4.032816667,0.826552162,9.546918182,0.414606646
4.0723,2.210053287,7.624683383,1.371362722
3.803388889,1.840463914,11.81915782,0.715336373
3.534783333,1.131611084,5.076304878,0.868660905
3.9108,1.619447001,8.578136364,0.868127767
2.575333333,0.129433083,10.081,0.039447235
4.4855,0.59450823,6.156436548,0.490674183
4.146233333,3.376558644,9.380903994,1.769420891
4.0723,0.90039208,6.151418919,0.675155942
3.413266667,3.808668138,7.129433433,2.102779405
5.137416667,0.194650359,7.608519231,0.152662537
4.032816667,0.661241729,8.697757692,0.360979723
2.0226,0.659217509,4.122225352,0.344376685
5.137416667,12.06832228,10.37077525,7.148825813
2.626066667,1.903988221,8.163608802,0.716651261
5.4269,11.05603567,6.86247191,10.03818525
3.478666667,0.670755079,8.460742991,0.323840421
3.381711111,0.394277716,10.96076868,0.146101595
5.4269,0.614224204,7.243101382,0.531663516
4.4855,0.966075874,7.639180556,0.659166979
3.877366667,2.579069987,9.931128823,1.199766656
4.0723,0.491122953,4.754568807,0.458969773
3.985633333,2.425377815,8.6793233,1.311065244
3.478966667,0.766511129,5.194082418,0.56794598
3.985633333,3.01081384,9.095056241,1.559947944
4.0723,0.736684429,5.790044444,0.582164245
2.588766667,1.931421655,6.126941406,0.923866559
4.143533333,1.608932795,6.296001934,1.202949638
4.0723,0.654830604,7.243382222,0.425316175
3.413266667,1.269556046,6.060332326,0.808328252
5.789333333,0.460617227,11.18934211,0.286686185
2.550577778,0.914825399,5.303604651,0.488202983
3.4844,6.122527073,11.85897017,2.173279152
4.0723,2.046345636,7.835970268,1.239128682
8.966066667,0.297417671,10.1970927,0.312281452
4.143533333,1.528486155,9.963428705,0.757596469
2.950633333,1.129700968,6.750796954,0.565799215
3.510944444,0.189882431,4.973060127,0.147314625
4.4209,0.904793142,8.021578595,0.582430993
3.146516667,0.847498027,5.14502521,0.572542226
4.811455556,0.484953733,12.43890114,0.227380933
3.22715,0.619741878,10.73478626,0.223402835
3.1957,0.521534145,7.006194444,0.273780398
4.4855,1.857838219,10.03998514,0.989872459
4.076983333,0.245279394,9.711517857,0.122455711
4.5845,8.143381685,9.308487389,4.751872184
3.064466667,2.39302108,9.608898305,0.906763579
4.4855,0.668821759,8.548892105,0.412488869
4.4855,1.18901646,7.729150701,0.802840238
2.824633333,3.068244846,5.371988532,1.793607524
2.9613,1.125631761,7.858229851,0.494394162
1.554616667,1.715321033,8.393893372,0.372760621
3.100516667,0.107508964,5.383153846,0.068862645
5.137416667,0.973251796,9.206836957,0.642801569
5.137416667,0.519067625,5.241135922,0.563606271
5.789333333,1.669737448,10.58661065,1.09368898
2.847233333,0.234145428,5.991294118,0.125600997
3.6811,0.362210571,6.834461538,0.223876879
5.789333333,3.339474896,8.538885057,2.661074853
5.4269,1.904095033,9.786416216,1.256520941
3.064466667,0.978963169,6.39736039,0.533825756
5.789333333,2.015200368,8.087548523,1.686311263
5.4269,1.167025988,8.646372,0.861933486
4.028433333,1.985883677,9.997810875,0.953949436
3.710555556,3.683186106,10.00469901,1.628635804
4.966433333,0.671172471,7.427357558,0.519923355
5.4269,2.702586498,8.275253807,2.076644497
3.982166667,0.16741305,9.011034483,0.087397229
3.435133333,1.649620587,7.27842602,0.899932146
3.545783333,2.632234532,8.733379509,1.258765342
2.626066667,0.380797644,7.381943548,0.15683057
4.0723,0.409269127,6.471341317,0.293600189
4.245683333,0.471066691,9.921378223,0.240169205
3.462333333,0.385096756,4.846978678,0.301074154
3.542588889,2.446421794,6.39706639,1.542225286
3.064466667,1.631605282,10.70083641,0.560139188
4.4855,0.371567644,8.516911392,0.229937344
8.966066667,2.156278115,9.660999483,2.37878383
4.651977778,6.878794682,9.443803183,4.019837232
4.143533333,2.815632391,5.962055188,2.207360177
5.789333333,0.863657301,12.20517666,0.495923478
3.630466667,1.560864535,11.12353333,0.612537876
3.630466667,0.918155609,5.486973684,0.677462314
3.985633333,0.501802307,9.249621429,0.256038563
2.187733333,1.676011702,5.594328205,0.732921741
4.46295,0.373445068,6.550197183,0.290499618
2.9613,0.787942233,8.070150538,0.337915161
2.215683333,3.309738907,1.7673,3.555829242
4.1518,0.321145848,12.20234437,0.132274811
4.4855,1.857838219,8.167481283,1.193909609
3.877366667,1.375503993,7.343679389,0.84030419
3.542588889,1.787769773,6.496138833,1.111948603
4.143533333,0.160893279,7.7406,0.100222312
3.873516667,1.635034486,7.345558577,0.997634274
5.47785,24.52300325,10.44793808,15.38395697
3.630466667,1.744495657,10.6211088,0.714412371
2.623466667,1.270583452,9.483906694,0.417118482
3.010283333,0.996583932,9.23121223,0.384754549
2.632033333,0.379934398,4.757953488,0.229348012
4.146233333,3.617741404,11.01980099,1.635514355
3.478966667,0.574883347,5.762021898,0.38973789
3.435133333,2.522949133,6.494904274,1.52186733
4.4855,0.59450823,7.480539394,0.413304484
5.137416667,1.557202874,11.57670652,0.833392312
3.511466667,10.91661604,6.827534631,6.442217326
3.6811,1.448842284,11.00134464,0.582416743
4.057983333,0.492855647,5.592125581,0.399910778
3.7186,1.344592051,5.408693431,1.028769141
3.630466667,1.00997117,7.509102679,0.566367196
4.386277778,0.303978316,7.476926174,0.206741199
2.7679,0.361284728,4.476824561,0.241302093
4.4209,1.884985712,8.133905048,1.198338743
4.4855,1.411957047,11.52768596,0.662367826
2.950633333,1.581581355,7.178130967,0.75030292
3.985633333,0.334534871,9.230690476,0.171010814
3.877366667,1.461472993,6.371880515,1.011862479
3.22715,1.136193442,8.326233202,0.516297736
4.4855,0.743135288,10.55878711,0.378048522
3.064466667,1.305284226,4.19058243,1.019302791
4.146233333,0.723548281,10.972935,0.328392214
3.877366667,0.171937999,10.18973611,0.078122074
4.769333333,0.13978194,10.78012632,0.074178959
8.966066667,1.00378464,14.76085738,0.747146054
4.4855,0.59450823,8.004754579,0.389019546
2.422933333,2.201188642,5.643666667,1.0580506
4.028433333,3.889022201,11.0019858,1.710757151
3.511466667,2.657958688,6.238085258,1.697761937
2.966566667,0.674180029,4.365814103,0.492745692
4.769333333,1.258037462,10.96038347,0.657478499
4.4855,0.891762345,7.460536364,0.621437024
4.0723,0.327415302,5.373938053,0.275854105
4.4855,1.709211162,5.644697368,1.520708824
8.966066667,4.089492977,9.794899682,4.455091562
3.877366667,1.203565994,12.00204278,0.470139856
2.468816667,0.270034902,3.285407407,0.206477169
2.965766667,1.123936475,8.769181102,0.447897386
2.822566667,0.944766584,4.166607427,0.682740075
4.143533333,0.965359677,10.05051878,0.474682432
3.06135,0.762190972,4.50722973,0.559882053
2.950633333,1.129700968,6.948991304,0.551542853
3.106566667,1.394894685,6.763117569,0.734358987
5.789333333,0.921234454,9.505115672,0.666031416
4.0723,1.637076509,10.27575634,0.775216703
3.440044444,0.67828581,5.063515464,0.507802515
2.488433333,2.277202524,7.649343324,0.860964942
3.215466667,14.61685188,6.564731733,8.176174349
4.0723,0.654830604,8.30257337,0.376452882
3.428783333,0.388864855,4.701064516,0.308893964
5.789333333,1.093965914,11.60877991,0.658079495
3.8181,0.174606916,8.896666667,0.088415766
3.604433333,0.554872241,8.229246367,0.284603265
4.146233333,1.366702308,10.48345326,0.646929371
3.8225,4.09853935,7.014327259,2.57089678
3.064466667,4.677268475,10.77196018,1.595961815
3.283233333,0.913733413,9.118862275,0.389061885
3.877366667,1.547441992,8.508814741,0.828485496
4.993188889,0.667576054,10.28366667,0.387334604
4.618322222,1.226996817,8.547554098,0.779255792
5.137416667,0.973251796,6.401028814,0.889263585
3.251766667,0.71755866,6.879569378,0.389517785
4.632366667,2.014808845,8.294840141,1.318691204
4.807022222,2.357661939,7.184409341,1.820752079
4.4855,1.486270576,8.373132231,0.933984156
3.916766667,0.425521051,10.00750877,0.198563039
3.1957,1.04306829,4.424346966,0.812243012
2.894133333,0.230351055,3.835111111,0.182592001
3.478966667,0.766511129,6.611195965,0.461033176
3.010283333,0.442926192,8.423174359,0.185796008
3.580133333,0.279319206,14.38930357,0.085031431
2.822566667,1.535245698,6.913585965,0.720247654
4.618322222,0.144352567,7.153236842,0.107516773
8.966066667,0.297417671,12.09625405,0.266706384
4.143533333,0.482679838,10.79342045,0.222284239
3.9108,0.340936211,9.924520833,0.160066391
5.4269,0.614224204,7.288737589,0.528706614
2.6261,1.142378432,4.2978,0.748758788
2.9613,1.801010817,8.009708649,0.777607296
3.06135,2.177688493,5.632898455,1.324737632
3.511466667,2.183323208,7.352404837,1.206662697
3.699,0.450572227,6.53911,0.290931598
3.177691667,1.258775369,11.60336219,0.415809005
3.111333333,1.928433683,7.185216696,0.963831518
1.617633333,0.412124709,6.712289474,0.113731009
5.4269,0.307112102,6.952138889,0.275661118
2.488433333,3.884639599,5.004790323,2.124616298
5.137416667,3.893007186,8.574209842,2.742590266
8.966066667,1.078139058,11.4644082,1.016149372
3.985633333,0.836337178,10.02144,0.396620289
3.985633333,0.083633718,3.042,0.109586152
3.033455556,0.329657047,5.173411765,0.213702607
4.143533333,0.643573118,9.22436755,0.342234875
3.511466667,2.563031592,5.360006024,1.866148118
5.137416667,2.919755389,12.25626351,1.482000685
2.012783333,0.828040773,6.070494186,0.310443339
4.143533333,3.620098788,9.879585616,1.808241687
3.048933333,2.077229195,8.399688144,0.884755825
3.678866667,2.083975137,6.781721987,1.296110737
3.384633333,0.196968652,7.707972973,0.100601446
3.9927,1.168799726,8.058045977,0.676741824
5.789333333,0.34546292,11.09786207,0.216651761
4.085983333,1.876333318,12.25442154,0.757572947
2.187733333,0.4570941,6.0268,0.187438117
3.182333333,1.990153975,7.320394231,1.000681996
4.7099,0.283091644,6.592384211,0.231094067
4.769333333,0.27956388,6.21275,0.243399285
4.4855,1.114702932,6.129378223,0.923547056
4.0723,2.046345636,8.84606962,1.110924846
3.6811,1.267736999,12.68915567,0.446397452
3.474888889,0.383705314,3.949488372,0.356600795
5.137416667,2.270920858,12.02066194,1.173658122
4.966433333,0.067117247,8.715,0.04504169
3.136566667,2.01919296,5.472523605,1.290089455
4.4855,0.222940586,12.89921384,0.094202242
3.822677778,0.261596728,5.002890909,0.219858414
2.33545,1.141821348,8.639767296,0.363170181
4.4855,0.222940586,6.052607595,0.186744041
3.06135,0.871075397,5.208977273,0.566565027
5.4269,0.859913886,8.106215434,0.673129049
5.4269,1.781250192,6.993710078,1.590432362
3.384633333,0.295452979,4.844138462,0.225916939
3.064466667,0.326321056,4.392089431,0.245153481
4.109266667,0.892292218,6.06615935,0.683399315
3.413266667,1.171897889,9.143741935,0.517466322
4.4855,0.891762345,7.527182773,0.616532191
4.4855,0.297254115,11.01525758,0.14543441
3.985633333,1.087238331,9.250861027,0.554682588
8.966066667,0.594835342,12.97288626,0.499747119
4.83335,1.24137503,8.192646051,0.857240251
3.146516667,1.059372534,5.075335443,0.7240012
5.789333333,0.34546292,6.17855625,0.366858391
4.0723,0.818538254,7.720258964,0.502291717
4.4855,0.371567644,7.963733871,0.244260303
4.769333333,4.752585966,11.979214,2.287578791
4.769333333,0.13978194,9.152589744,0.086168606
2.422933333,1.926040062,8.899627341,0.618723699
2.047433333,0.488416391,6.982707317,0.164756645
3.985633333,1.756308073,8.590418782,0.958270048
4.769333333,10.9728823,8.591072993,7.163716458
2.851633333,1.168920735,7.415831418,0.520642536
3.7773,0.176492909,11.56117241,0.069535818
3.630466667,0.550893365,7.523329843,0.308406818
3.982083333,2.678664853,8.635088701,1.453392255
4.769333333,0.34945485,13.2385193,0.153240342
3.630466667,1.00997117,5.666630037,0.724872559
4.4855,9.809385799,6.176600618,8.073109703
4.4855,0.297254115,11.76817391,0.136802185
2.632033333,5.065791973,7.314968062,2.108087613
2.187733333,1.523647001,3.937375566,0.893726565
2.187733333,0.609458801,5.749828947,0.260300465
2.623466667,0.889408416,8.592806452,0.319343149
4.4855,0.297254115,10.69217054,0.149481952
4.4855,0.743135288,5.648823848,0.660762204
3.6811,1.267736999,12.533751,0.451555012
3.010283333,0.885852384,5.287258333,0.559416321
2.9613,1.688447641,9.491862464,0.625199494
2.9613,1.125631761,10.6623494,0.374667322
4.769333333,1.537601342,9.282084233,0.935819875
4.4855,1.560584104,8.107218605,1.009581329
2.673286667,0.62345228,4.049625,0.436763523
2.776516667,0.360163514,5.930736111,0.190067664
2.9613,2.138700346,7.497662946,0.979600595
4.769333333,0.20967291,13.38818182,0.090982264
3.064675,0.652597747,2.976859649,0.668516949
3.2142,0.207412938,5.955,0.126264367
5.789333333,2.936434823,11.39845297,1.796591798
2.588766667,3.605320423,5.735673401,1.825980411
3.565,0.093501636,6.464592593,0.058773725
4.143533333,1.528486155,7.009019651,1.039994672
4.057983333,2.135707802,10.6536072,0.974871056
3.6811,2.897684569,6.724194654,1.816860948
5.4269,0.859913886,8.639035644,0.635596478
3.699,0.540686672,10.21698885,0.233792554
3.604433333,1.664616722,8.801851003,0.80350516
5.789333333,0.806080147,13.05678758,0.434653194
4.0723,0.491122953,6.141047619,0.368808032
3.630466667,0.734524487,12.35215385,0.261562808
3.916766667,0.34041684,5.913033898,0.254080394
4.595116667,0.072540777,6.197375,0.060981328
2.889988889,0.692044183,6.231961538,0.364117768
4.769333333,0.20967291,15.10105882,0.081253061
4.0723,0.163707651,14.82055435,0.055134214
2.106733333,1.107559887,2.918089109,0.791889003
3.6664,1.000072733,7.756369811,0.550220473
4.146233333,1.286308055,11.8184779,0.545047287
3.545783333,0.470041881,8.942909091,0.220002737
4.4855,0.297254115,10.25022727,0.155397786
4.4855,0.817448817,9.770990074,0.446505799
3.167775,1.262715944,5.999756579,0.752683946
2.337633333,1.140754895,7.085995984,0.433680569
4.769333333,0.13978194,11.21189063,0.071538302
8.966066667,0.706366969,13.35085468,0.577728511
4.651977778,2.149623338,6.513189964,1.751679159
3.873516667,1.03265336,8.013844482,0.582935387
2.727433333,4.033095829,3.892322581,2.976927117
2.785266667,1.077096149,5.982409214,0.565932361
3.2142,3.111194076,6.376072243,1.784613341
3.058841667,0.326921138,6.908,0.166329651
4.4855,0.59450823,6.846433735,0.447063252
4.0723,3.847129796,8.727968634,2.11411292
4.618322222,1.226996817,8.793633603,0.759508167
4.146233333,0.884336788,9.945888325,0.439316716
3.676155556,5.168442878,9.678918647,2.333816764
5.789333333,3.972823584,9.856638548,2.778542855
2.623466667,2.032933523,6.724257764,0.908422971
3.064466667,1.087736855,5.786542274,0.647187107
5.789333333,1.554583141,9.641711039,1.109387828
2.575333333,0.388299249,1.99,0.4477376
4.5845,11.19714982,10.40201224,5.902585678
4.2789,0.155803283,3.891318822,0.18045749
4.0723,1.964491811,7.792522901,1.195497766
4.4209,1.130991427,9.894858238,0.601895788
3.106566667,0.85839673,6.007804124,0.501206139
2.950633333,2.033461743,6.037309375,1.122929121
1.980033333,1.010084005,5.438737179,0.4095624
4.4855,2.898227622,8.243408411,1.847061185
4.143533333,0.563126478,10.76590854,0.259942317
2.776516667,2.28103559,8.430113604,0.88187584
5.789333333,1.842468908,10.17092667,1.25207362
2.887622222,2.424139815,3.353724324,2.133328298
4.4855,0.445881173,7.572328125,0.306626739
3.877366667,0.515813997,10.22914,0.233537678
3.064466667,3.480757935,5.596411168,2.131454109
3.680222222,1.35861361,5.664422619,0.98879412
5.137416667,0.648834531,12.84875094,0.315158585
3.490783333,1.336853715,7.79990583,0.696783034
4.0723,2.86488389,8.803992606,1.562026937
3.164316667,0.105341332,7.128444444,0.053924049
4.4855,0.668821759,10.01626396,0.357127254
3.22715,1.136193442,9.030074286,0.479764659
3.136566667,0.531366569,5.230091463,0.352886829
3.627833333,2.297055175,6.678913124,1.427884395
4.627416667,2.449170704,10.68599736,1.271272598
4.085983333,2.202652156,9.266772814,1.150233029
3.877366667,0.945658995,4.677761364,0.85299664
3.877366667,2.235193989,5.377909268,1.791920488
2.166516667,1.230854444,2.598286667,0.987353274
4.0723,0.654830604,7.214475,0.426828194
4.2789,1.090622979,6.694313253,0.79799735
